newick1	newick2	format1	format2	count_taxa1	count_taxa2	correct_taxa_ratio	count_equal_length	count_unequal_length	mean_ham_dist	mean_ham_ratio	mean_edit_dist	mean_edit_dist_total	mean_edit_ratio	mean_edit_ratio_total	mean_abs_diff_leaf_dists	median_abs_diff_leaf_dists	mean_neg_diff_leaf_dists	median_neg_diff_leaf_dists	mean_pos_diff_leaf_dists	median_pos_diff_leaf_dists	mean_pairwise_dist_diff	median_pairwise_dist_diff	rf_dist	max_rf_dist	rf_ratio	count_orig_edges	ref_edges_in_source	count_missing_edges	count_common_edges	correct_edge_ratio	count_multifurcations_original	count_multifurcations_generated	random_distances	max_distance	amount_taxa	package	branch_lengths_displayed	circular_tree	right_to_left_orientation	multifurcations_allowed	branch_vertical_margin[px]	fontsize	linewidth[px]	taxa_only	topo_only	align_taxa	
newick204129493132.nwk	gpt-4.1_finetuned_nwk_130755158298.nwk	5	5	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	2.8157	2.83	0	0	2.8157	2.83	14.66	15.05	0.0	8.0	1.0	10	1.0	0	10	1.0	0	0	True	7	7	phylo	False	False	False	True	10	19	10	False	False	False	
newick204129493132.nwk	gpt-4.1_topo_144744274239.nwk	5	5	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	2.6729	2.83	0	0	2.6729	2.83	14.8505	15.05	3.0	7.0	0.5714	9	0.8888888888888888	1	8	0.8889	0	0	True	7	7	phylo	False	False	False	True	10	19	10	False	False	False	
newick204129493132.nwk	gpt-5_topo_144755036600.nwk	5	5	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	2.7443	2.33	0	0	2.7443	2.33	15.441	16.15	0.0	8.0	1.0	10	1.0	0	10	1.0	0	0	True	7	7	phylo	False	False	False	True	10	19	10	False	False	False	
newick204129968334.nwk	gpt-4.1_finetuned_nwk_130820070769.nwk	5	5	18	18	1.0	18	0	0.0	1.0	0.0	0.0	1.0	1.0	2.8094	2.58	0	0	2.8094	2.58	24.1727	25.1	6.0	28.0	0.7857	30	0.9333333333333333	2	28	0.9333	0	0	True	8	18	phylo	False	False	False	False	10	16	4	False	False	False	
newick204129968334.nwk	gpt-4.1_topo_145008190153.nwk	5	5	18	18	1.0	18	0	0.0	1.0	0.0	0.0	1.0	1.0	3.5594	3.33	0	0	3.5594	3.33	28.9815	30.03	7.0	23.0	0.6957	25	1.0	0	25	1.0	0	0	True	8	18	phylo	False	False	False	False	10	16	4	False	False	False	
newick204129968334.nwk	gpt-5_topo_145028759608.nwk	5	9	18	18	0.9444	17	1	1.0556	0.9444	0.0556	0.0556	0.9971	0.9971	2.9571	2.64	0	0	2.9571	2.64	22.7496	24.195	2.0	28.0	0.9286	30	0.9666666666666667	1	29	0.9667	0	0	True	8	18	phylo	False	False	False	False	10	16	4	False	False	False	
newick204130533989.nwk	gpt-4.1_finetuned_nwk_130846089977.nwk	5	5	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	3.1317	2.94	0	0	3.1317	2.94	11.9253	11.4	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	True	7	6	phylo	False	False	False	True	10	19	1	False	False	False	
newick204130533989.nwk	gpt-4.1_topo_145253854623.nwk	5	5	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	3.2983	2.94	0	0	3.2983	2.94	11.992	10.42	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	True	7	6	phylo	False	False	False	True	10	19	1	False	False	False	
newick204130533989.nwk	gpt-5_topo_145303717395.nwk	5	5	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	1.7317	1.42	0	0	1.7317	1.42	7.5253	7.28	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	True	7	6	phylo	False	False	False	True	10	19	1	False	False	False	
newick204130973701.nwk	gpt-4.1_finetuned_nwk_130911812243.nwk	5	5	11	11	1.0	11	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.6	2.0	2.0	14.0	0.8571	16	1.0	0	16	1.0	0	0	False	10.0	11	ete3	False	False	False	False	19	14	9	False	False	False	
newick204130973701.nwk	gpt-4.1_topo_145458554148.nwk	5	5	11	11	1.0	11	0	0.0	1.0	0.0	0.0	1.0	1.0	0.3636	0.5	0	0	0.5	0.5	2.8545	2.5	3.0	13.0	0.7692	15	1.0	0	15	1.0	0	0	False	10.0	11	ete3	False	False	False	False	19	14	9	False	False	False	
newick204130973701.nwk	gpt-5_topo_145511815067.nwk	5	5	11	11	1.0	11	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.3273	0.0	0.0	16.0	1.0	18	1.0	0	18	1.0	0	0	False	10.0	11	ete3	False	False	False	False	19	14	9	False	False	False	
newick204131204025.nwk	gpt-4.1_finetuned_nwk_130933998421.nwk	5	5	12	12	1.0	12	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.6364	0.0	4.0	18.0	0.7778	20	0.9	2	18	0.9	0	0	True	1	12	phylo	False	False	False	False	10	18	8	False	False	False	
newick204131204025.nwk	gpt-4.1_topo_145746025301.nwk	5	5	12	12	1.0	12	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.4091	0.0	2.0	18.0	0.8889	20	0.95	1	19	0.95	0	0	True	1	12	phylo	False	False	False	False	10	18	8	False	False	False	
newick204131204025.nwk	gpt-5_topo_145812226021.nwk	5	5	12	12	1.0	12	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.9091	1.0	6.0	18.0	0.6667	20	0.85	3	17	0.85	0	0	True	1	12	phylo	False	False	False	False	10	18	8	False	False	False	
newick204131863269.nwk	gpt-4.1_finetuned_nwk_130955240946.nwk	5	5	24	24	1.0	24	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.7609	2.0	8.0	32.0	0.75	37	0.9459459459459459	2	35	0.9459	3	3	False	10.0	24	phylo	False	False	False	True	10	16	8	False	False	False	
newick204131863269.nwk	gpt-4.1_topo_150034446736.nwk	5	5	24	24	1.0	24	0	0.0	1.0	0.0	0.0	1.0	1.0	0.8521	0.925	0	0	0.8891	0.925	6.3065	6.5125	11.0	27.0	0.5926	32	0.96875	1	31	0.9688	3	3	False	10.0	24	phylo	False	False	False	True	10	16	8	False	False	False	
newick204131863269.nwk	gpt-5_topo_150058192814.nwk	5	5	24	23	0.9583	23	0	0.7917	0.9583	0.7917	0.8261	1.0	0.9583	0.6217	0.7	-0.6	-0.6	0.6227	0.7	3.3391	3.3	9.0	37.0	0.7568	42	0.8571428571428571	6	36	0.8571	3	3	False	10.0	24	phylo	False	False	False	True	10	16	8	False	False	False	
newick204132542463.nwk	gpt-4.1_finetuned_nwk_131020532969.nwk	5	5	22	22	0.9545	21	1	1.0455	0.9545	0.1364	0.1364	0.9945	0.9945	0.0	0.0	0	0	0	0	1.4952	1.0	8.0	30.0	0.7333	34	0.9117647058823529	3	31	0.9118	2	2	False	10.0	23	phylo	False	False	False	True	10	18	2	False	False	False	
newick204132542463.nwk	gpt-4.1_topo_150417679765.nwk	5	5	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.3463	2.0	13.0	23.0	0.4348	27	0.9629629629629629	1	26	0.963	2	2	False	10.0	23	phylo	False	False	False	True	10	18	2	False	False	False	
newick204132542463.nwk	gpt-5_topo_150437851816.nwk	5	9	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.2857	1.0	13.0	35.0	0.6286	39	0.8205128205128205	7	32	0.8205	2	2	False	10.0	23	phylo	False	False	False	True	10	18	2	False	False	False	
newick204133199052.nwk	gpt-4.1_finetuned_nwk_131044001015.nwk	5	5	19	14	0.7368	14	0	3.1053	0.7368	3.1053	4.2143	1.0	0.7368	0.0	0.0	0	0	0	0	1.5934	1.0	4.0	20.0	0.8	24	0.875	3	21	0.875	1	1	False	10.0	19	phylo	False	False	False	True	10	19	4	False	False	False	
newick204133199052.nwk	gpt-4.1_topo_150607392657.nwk	5	5	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	0.6474	0.7	-0.7	-0.7	0.6412	0.7	2.7871	2.5	6.0	26.0	0.7692	30	0.9333333333333333	2	28	0.9333	1	1	False	10.0	19	phylo	False	False	False	True	10	19	4	False	False	False	
newick204133199052.nwk	gpt-5_topo_150632333670.nwk	5	5	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.1404	1.0	20.0	30.0	0.3333	34	0.6764705882352942	11	23	0.6765	1	1	False	10.0	19	phylo	False	False	False	True	10	19	4	False	False	False	
newick204133794426.nwk	gpt-4.1_finetuned_nwk_131105952936.nwk	5	5	14	14	0.9286	13	1	0.8571	0.9286	0.0714	0.0714	0.994	0.994	0.0	0.0	0	0	0	0	2.4359	3.0	5.0	15.0	0.6667	17	1.0	0	17	1.0	1	1	False	10.0	14	ete3	False	False	False	True	61	8	3	False	False	False	
newick204133794426.nwk	gpt-4.1_topo_150928687081.nwk	5	5	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.6543	0.56	0	0	0.6543	0.56	4.9407	4.68	4.0	16.0	0.75	19	1.0	0	19	1.0	1	1	False	10.0	14	ete3	False	False	False	True	61	8	3	False	False	False	
newick204133794426.nwk	gpt-5_topo_150949866656.nwk	5	9	14	14	0.9286	13	1	1.6429	0.9286	0.0714	0.0714	0.997	0.997	0.0	0.0	0	0	0	0	0.7949	1.0	3.0	19.0	0.8421	22	0.9090909090909091	2	20	0.9091	1	1	False	10.0	14	ete3	False	False	False	True	61	8	3	False	False	False	
newick204133990877.nwk	gpt-4.1_finetuned_nwk_131126047738.nwk	5	5	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.4	0.0	0.0	4.0	1.0	6	1.0	0	6	1.0	1	1	False	10.0	5	ete3	False	False	False	True	68	15	9	False	False	False	
newick204133990877.nwk	gpt-4.1_topo_151127611601.nwk	5	5	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.664	0.72	0	0	0.664	0.72	1.968	1.44	0.0	4.0	1.0	6	1.0	0	6	1.0	1	1	False	10.0	5	ete3	False	False	False	True	68	15	9	False	False	False	
newick204133990877.nwk	gpt-5_topo_151136815622.nwk	5	5	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.4444	0.4444	0	0	0.4444	0.4444	1.4222	1.3333	0.0	4.0	1.0	6	1.0	0	6	1.0	1	1	False	10.0	5	ete3	False	False	False	True	68	15	9	False	False	False	
newick204134074166.nwk	gpt-4.1_finetuned_nwk_131146058061.nwk	5	5	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.6593	2.0	4.0	18.0	0.7778	20	1.0	0	20	1.0	0	0	False	10.0	14	ete3	False	False	False	False	52	17	1	False	False	False	
newick204134074166.nwk	gpt-4.1_topo_151223689510.nwk	5	9	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	3.0769	3.0	7.0	15.0	0.5333	17	1.0	0	17	1.0	0	0	False	10.0	14	ete3	False	False	False	False	52	17	1	False	False	False	
newick204134074166.nwk	gpt-5_topo_151235116708.nwk	5	5	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.0549	1.0	8.0	22.0	0.6364	24	0.8333333333333334	4	20	0.8333	0	0	False	10.0	14	ete3	False	False	False	False	52	17	1	False	False	False	
newick204134241294.nwk	gpt-4.1_finetuned_nwk_131207809071.nwk	5	5	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	2.4941	2.08	0	0	2.4941	2.08	19.0284	18.33	10.0	30.0	0.6667	36	0.8611111111111112	5	31	0.8611	3	3	True	7	22	ete3	False	False	False	True	22	19	10	False	False	True	
newick204134241294.nwk	gpt-4.1_topo_151353529843.nwk	5	5	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	3.1114	2.73	0	0	3.1114	2.73	22.8332	22.34	9.0	25.0	0.64	31	0.9354838709677419	2	29	0.9355	3	3	True	7	22	ete3	False	False	False	True	22	19	10	False	False	True	
