19:30:46	125	1.834	-	-
19:30:41	124	1.659	-	-
19:30:41	123	1.771	-	-
19:30:41	122	1.616	-	-
19:30:37	121	0.946	-	-
19:30:36	120	0.921	-	-
19:30:32	119	1.231	-	-
19:30:32	118	1.156	-	-
19:30:28	117	1.075	-	-
19:30:27	116	1.561	-	-
19:30:22	115	1.738	-	-
19:30:22	114	1.236	-	-
19:30:22	113	1.156	-	-
19:30:18	112	1.143	-	-
19:30:17	111	1.246	-	-
19:30:12	110	1.220	-	-
19:30:12	109	1.506	-	-
19:30:12	108	1.249	-	-
19:30:08	107	1.006	-	-
19:30:07	106	1.678	-	-
19:30:03	105	1.731	-	-
19:30:03	104	1.578	-	-
19:29:58	103	2.175	-	-
19:29:58	102	1.169	-	-
19:29:58	101	1.735	-	-
19:29:43	100	1.635	-	-
19:29:43	99	1.598	-	-
19:29:37	98	2.004	-	-
19:29:37	97	1.319	-	-
19:29:33	96	1.168	-	-
19:29:33	95	1.326	-	-
19:29:28	94	1.771	-	-
19:29:28	93	1.279	-	-
19:29:24	92	1.161	-	-
19:29:24	91	1.897	-	-
19:29:19	90	1.119	-	-
19:29:18	89	2.017	-	-
19:29:14	88	1.499	-	-
19:29:14	87	1.391	-	-
19:29:14	86	2.063	-	-
19:29:10	85	1.056	-	-
19:29:10	84	1.063	-	-
19:29:09	83	1.241	-	-
19:29:04	82	1.288	-	-
19:29:04	81	1.364	-	-
19:28:59	80	1.893	-	-
19:28:59	79	1.399	-	-
19:28:55	78	1.620	-	-
19:28:54	77	1.913	-	-
19:28:50	76	0.984	-	-
19:28:50	75	1.184	-	-
19:28:46	74	1.701	-	-
19:28:46	73	1.717	-	-
19:28:45	72	1.542	-	-
19:28:41	71	1.647	-	-
19:28:40	70	1.580	-	-
19:28:36	69	2.005	-	-
19:28:36	68	1.898	-	-
19:28:35	67	1.715	-	-
19:28:30	66	1.837	-	-
19:28:30	65	1.816	-	-
19:28:26	64	1.352	-	-
19:28:26	63	1.355	-	-
19:28:21	62	1.599	-	-
19:28:21	61	1.468	-	-
19:28:20	60	1.421	-	-
19:28:16	59	1.377	-	-
19:28:16	58	1.615	-	-
19:28:12	57	1.191	-	-
19:28:11	56	1.779	-	-
19:28:07	55	1.562	-	-
19:28:07	54	2.245	-	-
19:28:03	53	1.899	-	-
19:28:03	52	1.755	-	-
19:28:02	51	1.985	-	-
19:27:56	50	1.286	-	-
19:27:56	49	1.882	-	-
19:27:52	48	1.406	-	-
19:27:52	47	1.801	-	-
19:27:52	46	0.877	-	-
19:27:47	45	1.680	-	-
19:27:47	44	1.668	-	-
19:27:43	43	1.423	-	-
19:27:43	42	1.229	-	-
19:27:38	41	1.821	-	-
19:27:37	40	1.814	-	-
19:27:33	39	1.641	-	-
19:27:33	38	1.821	-	-
19:27:29	37	1.218	-	-
19:27:29	36	1.755	-	-
19:27:28	35	1.487	-	-
19:27:23	34	1.981	-	-
19:27:23	33	1.556	-	-
19:27:23	32	2.048	-	-
19:27:18	31	1.615	-	-
19:27:18	30	2.003	-	-
19:27:14	29	1.383	-	-
19:27:13	28	2.385	-	-
19:27:09	27	2.067	-	-
19:27:09	26	1.932	-	-
19:27:05	25	2.014	-	-
19:27:04	24	1.869	-	-
19:27:00	23	1.706	-	-
19:27:00	22	1.580	-	-
19:27:00	21	1.928	-	-
19:26:55	20	2.054	-	-
